airlie_id,flght#,departure_dt,arrival_dt,dep_time,arrivl_time,booking_cd,passngr_nm,seat_no,class,fare,extras,loyalty_pts,status,gate,terminal,baggage_claim,duration_hrs,layovers,layover_locations,aircraft_type,pilot,cabin_crew,inflight_ent,meal_option,wifi,window_seat,aisle_seat,emergency_exit_row,number_of_stops,reward_program_member
4,6520,10-11-2023 11:59,26-07-2023 13:49,19:11:20,05:06:24,BASN,Name_SXNCF,SeatINY,Economy,203.25,Extra Baggage,0,Pending,GateJU,B,ClaimPKO,2.77,1,LOCJXE,TypeTGT,Pilot_PHLO,Crew_PYJC,Yes,Vegan,Not Available,TRUE,FALSE,FALSE,0,Yes
14,8872,02-01-2023 16:40,18-08-2023 02:49,23:48:17,08:21:29,BNDG,Name_QDVUD,SeatWBP,First,396.22,Extra Baggage,0,Confirmed,GateVN,D,ClaimMTB,9.39,0,LOCXOJ,TypeFYP,Pilot_CFGR,Crew_XOHQ,No,Non-Vegetarian,Available,TRUE,FALSE,FALSE,0,Yes
14,9668,14-04-2023 18:58,03-12-2023 06:15,09:42:53,09:10:07,BTKB,Name_JOQTQ,SeatTYO,First,755.74,Extra Baggage,0,Pending,GateBU,A,ClaimSFL,6.18,0,LOCVGT,TypeBKV,Pilot_UWCZ,Crew_IKKQ,No,No Meal,Available,TRUE,FALSE,TRUE,1,No
16,6431,10-08-2023 23:22,15-07-2023 12:50,05:06:16,18:48:46,BRJA,Name_KZDMS,SeatCXA,First,881.21,Extra Baggage,0,Pending,GateNH,B,ClaimDZT,3.9,1,LOCKJM,TypeGWX,Pilot_ZDAK,Crew_DYQH,Yes,Vegan,Available,TRUE,TRUE,FALSE,2,No
7,2705,12-02-2023 13:49,13-05-2023 14:45,13:56:24,17:33:02,BWNY,Name_NWKVF,SeatOXK,Economy,918.44,Extra Baggage,0,Pending,GateSH,B,ClaimYDY,11.14,2,LOCRWV,TypeEYY,Pilot_CRBG,Crew_XFYY,Yes,Vegan,Available,TRUE,FALSE,TRUE,2,No
19,1517,07-05-2023 04:09,24-03-2023 05:25,23:40:03,10:24:19,BJRG,Name_PZKSF,SeatWZS,Business,789.06,Extra Baggage,0,Cancelled,GateQG,C,ClaimCUA,9.75,2,LOCONS,TypePPC,Pilot_YQBK,Crew_APFP,Yes,Non-Vegetarian,Available,TRUE,TRUE,FALSE,1,No
2,2220,26-05-2023 03:19,23-03-2023 18:19,16:54:14,18:10:11,BXSD,Name_LSWRN,SeatBTA,Business,614.67,Meal,0,Pending,GateOQ,B,ClaimUFW,2.8,2,LOCEDR,TypeNBZ,Pilot_TIHX,Crew_UCYT,No,Non-Vegetarian,Available,FALSE,FALSE,TRUE,1,No
10,3506,24-03-2023 16:35,12-03-2023 20:44,19:34:15,00:33:35,BNID,Name_IJORQ,SeatPIX,Economy,381.97,Extra Baggage,0,Confirmed,GateZS,B,ClaimQFU,11.46,1,LOCAWM,TypeILG,Pilot_YLZV,Crew_XIUR,No,Non-Vegetarian,Available,TRUE,FALSE,FALSE,1,No
18,5325,10-10-2023 18:23,15-12-2023 21:16,15:18:46,22:48:02,BFXZ,Name_TMXPG,SeatMXX,First,512.97,Meal,0,Confirmed,GateJS,D,ClaimPLA,6.81,0,LOCCRM,TypeWVX,Pilot_OIZY,Crew_GMVU,No,Non-Vegetarian,Not Available,TRUE,TRUE,TRUE,1,Yes
17,6479,29-11-2023 00:45,04-12-2023 17:17,21:38:54,14:58:21,BBAW,Name_FMZLW,SeatYCG,First,57.8,No Extras,0,Confirmed,GateOQ,C,ClaimEIR,7.03,2,LOCDKX,TypeZUJ,Pilot_CLGK,Crew_FGBO,Yes,Non-Vegetarian,Not Available,TRUE,TRUE,FALSE,2,No
5,8436,06-09-2023 13:01,17-07-2023 17:11,06:18:50,00:00:30,BQDE,Name_ODXLT,SeatQMQ,First,382.76,No Extras,1475,Cancelled,GateKA,C,ClaimVLO,8.37,2,LOCPZN,TypeFJC,Pilot_UPOI,Crew_IBYH,Yes,Non-Vegetarian,Not Available,TRUE,FALSE,TRUE,0,Yes
12,4090,30-12-2023 17:36,21-03-2023 21:34,05:02:47,01:50:01,BRZM,Name_JHNNU,SeatHGY,Economy,738.79,No Extras,0,Pending,GateXD,B,ClaimEVH,5.63,1,LOCRWV,TypeUFT,Pilot_OLND,Crew_VXHQ,Yes,No Meal,Available,FALSE,FALSE,TRUE,0,Yes
6,7497,16-01-2023 04:21,07-04-2023 22:05,15:05:36,06:46:29,BTZK,Name_YGJJV,SeatNVI,Business,672.62,Meal,2811,Confirmed,GateHT,D,ClaimJHC,5.07,1,LOCMKZ,TypeKQI,Pilot_WPMW,Crew_IWTR,No,Vegetarian,Available,FALSE,FALSE,TRUE,2,No
9,6168,29-11-2023 07:10,07-07-2023 01:39,17:32:58,11:58:18,BWTA,Name_RVQRN,SeatHAX,Economy,57.83,Meal,0,Confirmed,GateZU,B,ClaimHZX,9.35,2,LOCTWJ,TypeSQB,Pilot_DMDA,Crew_OLUI,No,Vegan,Available,FALSE,TRUE,FALSE,2,No
1,7993,19-05-2023 15:57,05-10-2023 06:06,04:52:48,23:21:35,BLMZ,Name_EGQBD,SeatKZP,Economy,569.89,Meal,2849,Cancelled,GateVL,C,ClaimMWU,6.4,2,LOCAYY,TypeKZH,Pilot_FRQG,Crew_UIHY,No,No Meal,Not Available,TRUE,FALSE,FALSE,2,Yes
15,1973,29-07-2023 19:22,25-05-2023 07:45,20:06:09,14:26:18,BDLF,Name_IHZYD,SeatOUI,First,56.97,No Extras,0,Pending,GateAL,A,ClaimCCD,7.36,1,LOCIWR,TypeTZN,Pilot_OTGG,Crew_OYJT,No,No Meal,Available,FALSE,FALSE,FALSE,0,No
6,6277,11-04-2023 01:52,01-09-2023 10:11,19:49:20,04:47:11,BMNL,Name_KGKCL,SeatILQ,Business,395.14,Meal,0,Cancelled,GatePB,C,ClaimOKB,4.92,1,LOCVUK,TypeOYH,Pilot_YGMH,Crew_PDZD,Yes,Non-Vegetarian,Not Available,TRUE,TRUE,FALSE,2,Yes
19,9257,28-07-2023 08:05,04-12-2023 18:26,16:34:17,13:52:23,BUTB,Name_HGXYV,SeatSCC,Economy,991.1,Extra Baggage,1758,Pending,GateUD,A,ClaimCGF,7.52,1,LOCPIQ,TypeNAV,Pilot_OBAG,Crew_AGMA,Yes,Vegetarian,Not Available,TRUE,FALSE,TRUE,1,No
18,7092,03-08-2023 10:13,31-07-2023 15:47,00:09:31,06:44:36,BZVL,Name_MDSCK,SeatJVH,Business,439.05,Extra Baggage,0,Cancelled,GateLB,A,ClaimMES,8.26,0,LOCVES,TypeGHT,Pilot_QVCG,Crew_LXTN,No,Vegan,Not Available,TRUE,TRUE,TRUE,2,No
6,3906,22-11-2023 00:50,19-10-2023 23:54,10:17:48,12:43:15,BFVD,Name_FPXHK,SeatSSV,First,898.24,Extra Baggage,0,Pending,GateSU,B,ClaimQIB,3.74,1,LOCWPK,TypeMOO,Pilot_FMDK,Crew_TLPJ,No,Vegan,Not Available,TRUE,FALSE,TRUE,0,Yes
13,1570,15-11-2023 19:27,12-05-2023 07:45,05:35:22,17:35:44,BXAZ,Name_XIAGJ,SeatNWG,Business,65.14,Meal,0,Pending,GateWB,A,ClaimYDJ,11.14,0,LOCRPI,TypeUXK,Pilot_PFNN,Crew_UAOI,Yes,Non-Vegetarian,Available,FALSE,TRUE,FALSE,1,No
1,1307,01-05-2023 22:16,16-02-2023 10:17,00:09:43,20:25:13,BHHU,Name_IMRPD,SeatHEF,First,733.71,Extra Baggage,0,Cancelled,GateCN,B,ClaimUBK,6.62,1,LOCNEI,TypeDZA,Pilot_GOJL,Crew_YNVC,No,Vegan,Not Available,FALSE,FALSE,TRUE,1,No
13,4742,28-09-2023 20:58,20-08-2023 07:51,17:11:29,03:58:14,BYLY,Name_FTIZL,SeatVYI,Economy,484.04,No Extras,0,Confirmed,GateYD,B,ClaimISC,5.08,0,LOCPCH,TypeZTS,Pilot_STIA,Crew_EHJB,No,Non-Vegetarian,Available,FALSE,TRUE,TRUE,0,No
7,9974,06-09-2023 02:17,21-03-2023 00:38,15:56:45,17:29:56,BZDP,Name_LAIJQ,SeatCUW,Economy,569.57,Meal,0,Pending,GateNZ,B,ClaimPDS,8.67,1,LOCJLH,TypeXPX,Pilot_MOWM,Crew_WARP,No,Non-Vegetarian,Available,FALSE,TRUE,FALSE,1,No
15,1765,03-06-2023 14:22,15-05-2023 02:45,06:06:03,02:33:24,BNNB,Name_AUAJI,SeatLQN,First,993.07,Extra Baggage,0,Confirmed,GateSR,A,ClaimFLW,11.33,2,LOCMOA,TypeJMF,Pilot_HWEB,Crew_PQEW,Yes,Non-Vegetarian,Available,TRUE,TRUE,FALSE,0,No
12,9964,28-05-2023 23:15,07-05-2023 16:34,22:34:36,23:35:44,BQXH,Name_VIEVB,SeatOSW,Business,340,Meal,0,Cancelled,GateWB,D,ClaimUXS,6.99,1,LOCOPT,TypeFGP,Pilot_HQJS,Crew_GTYI,No,No Meal,Not Available,FALSE,FALSE,TRUE,0,No
1,8814,16-01-2023 06:21,13-03-2023 17:02,07:52:44,23:03:14,BGMK,Name_NLPPI,SeatSVX,Business,868.88,No Extras,0,Confirmed,GateJM,C,ClaimVCF,4.64,2,LOCDIC,TypeYIT,Pilot_ACFV,Crew_BVUD,No,Non-Vegetarian,Not Available,FALSE,FALSE,TRUE,1,Yes
15,8735,20-12-2023 06:01,26-05-2023 11:29,19:47:07,06:12:32,BSSJ,Name_SUXUZ,SeatHXQ,Business,920.24,Extra Baggage,3050,Confirmed,GateMN,D,ClaimWCZ,8.3,0,LOCOPX,TypeJAC,Pilot_EGMO,Crew_BGUK,Yes,Non-Vegetarian,Available,FALSE,FALSE,FALSE,1,No
4,9036,18-01-2023 12:10,07-12-2023 21:08,21:04:21,14:11:07,BXKP,Name_TTUSJ,SeatKSE,Business,332.75,Meal,1685,Confirmed,GateKP,A,ClaimMCK,11.14,1,LOCGLI,TypeXXR,Pilot_YSST,Crew_KRGH,Yes,Vegetarian,Available,FALSE,FALSE,TRUE,1,No
13,8596,10-03-2023 22:23,14-03-2023 11:41,01:25:26,06:33:33,BHBN,Name_KTETP,SeatVCW,First,95.12,Extra Baggage,0,Cancelled,GateGA,A,ClaimYZO,2.99,1,LOCTPG,TypeMTY,Pilot_VOIQ,Crew_OSIS,No,Vegetarian,Available,TRUE,FALSE,TRUE,0,No
5,1539,21-11-2023 04:07,29-03-2023 12:33,01:02:42,21:59:50,BQQK,Name_SLQBI,SeatFKV,Business,796.81,No Extras,1768,Pending,GateFB,B,ClaimNYL,6.88,2,LOCBYQ,TypeUED,Pilot_DCLY,Crew_NQIE,Yes,Vegan,Not Available,FALSE,TRUE,TRUE,0,No
2,8985,05-12-2023 03:36,07-02-2023 14:03,00:46:26,06:35:04,BASA,Name_ZRBUJ,SeatBMZ,Economy,936.79,Extra Baggage,0,Pending,GateCD,D,ClaimIZC,3.44,2,LOCQUE,TypeTFF,Pilot_RTSK,Crew_HYWQ,No,No Meal,Not Available,TRUE,FALSE,FALSE,1,Yes
1,3049,05-11-2023 21:19,23-01-2023 07:00,18:37:58,22:57:35,BXXY,Name_ICIDM,SeatVJP,Economy,503.73,Extra Baggage,0,Pending,GateRH,D,ClaimLUY,6.86,0,LOCBMB,TypeRPC,Pilot_PILO,Crew_ZFAL,Yes,No Meal,Available,FALSE,FALSE,TRUE,1,No
16,4283,18-09-2023 22:06,01-09-2023 15:17,21:45:49,02:15:33,BDXG,Name_SULLW,SeatESA,Economy,881.06,Meal,0,Pending,GateGL,D,ClaimBBZ,9.54,2,LOCEWU,TypeSLK,Pilot_PNJT,Crew_HMIX,Yes,Non-Vegetarian,Available,FALSE,FALSE,TRUE,0,No
6,5675,16-06-2023 10:47,08-07-2023 10:55,04:33:37,17:29:09,BTAK,Name_OWLBL,SeatYXV,Business,259.72,No Extras,0,Cancelled,GatePI,B,ClaimGFC,9.84,2,LOCERM,TypeWDV,Pilot_BHDB,Crew_GGKI,Yes,No Meal,Available,FALSE,TRUE,TRUE,1,Yes
16,2663,30-05-2023 21:38,30-01-2023 02:14,17:01:45,15:55:21,BMCX,Name_GGRZY,SeatGRF,Business,769.06,No Extras,0,Pending,GateZV,C,ClaimORC,1.4,0,LOCFOU,TypeSNV,Pilot_FKGI,Crew_BDVA,Yes,Vegetarian,Available,TRUE,TRUE,TRUE,0,No
14,7476,15-08-2023 19:08,26-12-2023 16:58,04:31:34,15:03:20,BHLB,Name_XLRFH,SeatEZA,Economy,718.22,Extra Baggage,1142,Cancelled,GateKP,B,ClaimEAZ,4.31,1,LOCVEK,TypeKPC,Pilot_OWKD,Crew_OZCF,No,Non-Vegetarian,Available,TRUE,FALSE,FALSE,0,Yes
3,4439,31-10-2023 07:50,11-08-2023 07:35,18:58:55,22:39:33,BWAT,Name_YQOLG,SeatBIG,Business,551.06,No Extras,0,Confirmed,GateVH,D,ClaimBRL,3.25,2,LOCXZQ,TypeAWL,Pilot_WKDF,Crew_XXHW,Yes,Non-Vegetarian,Available,FALSE,FALSE,FALSE,1,Yes
15,9697,04-07-2023 05:27,17-11-2023 12:18,23:16:15,12:10:16,BNOW,Name_ZUYML,SeatEYW,First,353.11,Extra Baggage,0,Confirmed,GateGA,A,ClaimQHJ,4.18,2,LOCYUL,TypeTID,Pilot_PLFE,Crew_ZGAH,No,No Meal,Not Available,TRUE,TRUE,FALSE,2,No
3,8143,13-02-2023 10:43,29-06-2023 00:07,20:07:39,22:40:15,BDTG,Name_PYSJW,SeatWEU,Business,288.07,Meal,0,Confirmed,GateCN,A,ClaimTNL,6.09,0,LOCQOZ,TypeUMR,Pilot_CIUI,Crew_HSJE,Yes,No Meal,Available,FALSE,TRUE,TRUE,0,No
2,4247,26-11-2023 06:55,08-02-2023 18:45,13:56:49,05:47:41,BAEN,Name_PLCDX,SeatCDF,Business,732.82,Meal,0,Pending,GateQK,A,ClaimRHM,1.77,1,LOCXZV,TypeWBP,Pilot_NIBB,Crew_OVTA,Yes,Vegan,Not Available,FALSE,FALSE,TRUE,0,No
1,4500,24-04-2023 08:45,17-12-2023 21:31,01:55:38,04:34:39,BFWG,Name_ADDCR,SeatLFM,Business,592.47,Meal,0,Confirmed,GateEJ,B,ClaimNFG,6.4,0,LOCTBX,TypeQRR,Pilot_JBMR,Crew_VFIM,Yes,Vegetarian,Not Available,FALSE,FALSE,TRUE,1,No
9,2910,16-07-2023 20:46,03-08-2023 23:29,12:12:01,20:43:59,BLGR,Name_XVRHH,SeatGFV,Economy,870.09,Extra Baggage,2987,Pending,GateFP,D,ClaimUWV,9.07,0,LOCVMJ,TypeEMA,Pilot_SBQR,Crew_TPJX,Yes,Vegan,Available,TRUE,TRUE,TRUE,1,Yes
9,1732,21-12-2023 00:37,03-07-2023 08:32,01:13:08,08:10:58,BVPI,Name_GHYPC,SeatEPV,First,829.43,Meal,1125,Confirmed,GateLG,D,ClaimLSP,6.47,2,LOCUOJ,TypeSZH,Pilot_VADJ,Crew_QICJ,No,Non-Vegetarian,Available,FALSE,TRUE,FALSE,0,No
7,4513,23-10-2023 12:52,18-02-2023 06:03,19:52:38,21:23:54,BGWN,Name_ORKWB,SeatCPH,First,217,No Extras,0,Confirmed,GateMW,A,ClaimRQA,8.16,0,LOCOVO,TypeYOP,Pilot_VHZH,Crew_UVQE,No,Vegan,Available,FALSE,TRUE,TRUE,0,Yes
3,5609,20-03-2023 00:12,04-04-2023 11:40,18:56:03,05:47:00,BBMG,Name_SPFIO,SeatVSX,Economy,253.7,Extra Baggage,0,Confirmed,GateEA,C,ClaimGZI,9.55,0,LOCSCS,TypeHOA,Pilot_XULH,Crew_LLIJ,Yes,No Meal,Available,FALSE,TRUE,TRUE,2,No
18,5456,07-06-2023 05:59,27-12-2023 13:52,02:00:47,20:40:46,BYSB,Name_IJBOA,SeatAAU,Economy,946.74,Extra Baggage,1695,Confirmed,GatePK,B,ClaimPRU,11.25,1,LOCBCN,TypeWVQ,Pilot_XASL,Crew_WHOQ,No,Vegan,Not Available,FALSE,FALSE,FALSE,1,No
11,4335,03-03-2023 18:54,18-05-2023 21:29,19:12:59,12:12:44,BFLB,Name_FWXMT,SeatTGO,First,407.58,Extra Baggage,4714,Confirmed,GateYU,B,ClaimQGH,10.27,2,LOCEWE,TypeYIB,Pilot_QDKD,Crew_IBSJ,No,No Meal,Available,FALSE,TRUE,FALSE,0,Yes
7,9168,19-05-2023 16:02,12-03-2023 13:35,06:16:15,15:30:33,BQZL,Name_GYQSU,SeatRKB,Business,569.89,Meal,0,Cancelled,GateWY,C,ClaimMLH,10.34,0,LOCEAM,TypePBC,Pilot_CSAN,Crew_PEUE,No,Vegetarian,Not Available,TRUE,TRUE,TRUE,2,Yes
9,8056,14-05-2023 12:34,28-02-2023 07:35,05:35:46,16:18:37,BTIZ,Name_WUQAQ,SeatFRE,Economy,451.62,No Extras,0,Pending,GateWE,D,ClaimDEQ,4.42,1,LOCBWX,TypeWQF,Pilot_LNMS,Crew_DOJS,Yes,No Meal,Available,TRUE,FALSE,TRUE,0,Yes
1,3753,03-01-2023 09:24,06-01-2023 02:37,06:12:51,06:29:59,BNCC,Name_XGCDN,SeatHIL,Economy,585.96,Extra Baggage,0,Confirmed,GateJR,D,ClaimYOT,4.93,1,LOCLMT,TypeISJ,Pilot_LQJJ,Crew_NRWB,No,Non-Vegetarian,Not Available,FALSE,TRUE,TRUE,0,No
14,2372,23-03-2023 03:05,05-07-2023 10:52,14:18:27,06:35:58,BVPF,Name_XLGWN,SeatBKS,First,691.58,Meal,0,Confirmed,GateXF,C,ClaimAKY,4.16,1,LOCRON,TypeQWR,Pilot_KQKY,Crew_NCFQ,No,No Meal,Available,FALSE,TRUE,FALSE,0,Yes
6,4376,15-04-2023 21:30,24-01-2023 02:57,07:27:55,02:07:38,BHMZ,Name_VYVMQ,SeatCNR,First,396.04,Meal,1438,Pending,GateKC,A,ClaimFQG,10.4,0,LOCMFV,TypePDK,Pilot_BAKI,Crew_HNEX,No,Vegan,Available,TRUE,TRUE,FALSE,2,Yes
7,9481,23-09-2023 14:18,10-10-2023 13:11,03:49:52,22:26:41,BVHH,Name_EHKVO,SeatVGA,Economy,365.21,No Extras,0,Pending,GateUD,B,ClaimYYG,5.24,0,LOCJAE,TypeHUJ,Pilot_SEJQ,Crew_NAKF,Yes,Non-Vegetarian,Available,TRUE,TRUE,FALSE,0,No
10,1063,24-06-2023 09:29,21-02-2023 19:41,13:32:03,15:19:22,BGET,Name_UOYWM,SeatDOR,Economy,852.77,Extra Baggage,0,Cancelled,GateSW,D,ClaimYJI,1.09,0,LOCFTN,TypeRRC,Pilot_DPNS,Crew_DVDG,Yes,No Meal,Available,TRUE,TRUE,FALSE,2,Yes
7,4945,16-09-2023 01:55,18-12-2023 17:48,23:07:33,05:34:25,BAMV,Name_GQRLO,SeatAHO,First,636.83,Extra Baggage,3508,Pending,GateGE,B,ClaimWXX,2.01,1,LOCTCU,TypeRCS,Pilot_ARAF,Crew_YRJX,No,Non-Vegetarian,Available,TRUE,TRUE,TRUE,2,No
2,1329,06-06-2023 15:43,08-03-2023 13:32,23:52:08,14:26:01,BHKT,Name_ZESHD,SeatNXT,Business,860.86,Extra Baggage,0,Confirmed,GateVN,D,ClaimCGJ,2.39,2,LOCYBI,TypeFHO,Pilot_JPJU,Crew_FERW,No,Non-Vegetarian,Not Available,TRUE,TRUE,TRUE,2,Yes
4,5858,11-05-2023 14:38,02-08-2023 15:08,23:26:33,13:11:07,BGSU,Name_WEVWH,SeatFLD,First,875.26,No Extras,0,Cancelled,GateBP,D,ClaimWBS,1.64,1,LOCMDU,TypeWUR,Pilot_IQZQ,Crew_BXKC,No,Non-Vegetarian,Not Available,TRUE,FALSE,TRUE,0,Yes
17,2963,30-01-2023 16:08,17-01-2023 14:56,19:54:39,03:10:11,BGPL,Name_SSBFR,SeatPHV,Business,203.58,No Extras,0,Confirmed,GateOH,A,ClaimTLK,7.46,1,LOCQXU,TypeBEN,Pilot_IPNT,Crew_ORSW,Yes,Vegetarian,Available,FALSE,TRUE,TRUE,1,No
1,4088,20-07-2023 08:17,18-07-2023 13:36,16:55:01,17:20:08,BKYI,Name_QQYQO,SeatIWG,First,810.57,Meal,0,Pending,GateGM,D,ClaimQNQ,1.88,1,LOCMAN,TypeTBG,Pilot_YFCZ,Crew_XLCU,No,Non-Vegetarian,Not Available,FALSE,FALSE,FALSE,2,No
10,1140,29-11-2023 03:21,13-05-2023 15:19,05:07:50,09:04:57,BGTV,Name_GEVZY,SeatWDZ,Economy,905.27,No Extras,0,Pending,GateKN,A,ClaimHSW,8.18,0,LOCWLN,TypeUSL,Pilot_EVZO,Crew_NEBW,No,No Meal,Not Available,TRUE,TRUE,FALSE,2,Yes
19,5539,24-10-2023 00:04,16-03-2023 15:59,05:28:54,04:12:42,BNDC,Name_SVGBO,SeatGIT,Economy,466.94,No Extras,0,Cancelled,GateFU,A,ClaimRFC,3.75,2,LOCOWI,TypeLQU,Pilot_RKCJ,Crew_EANK,Yes,Vegetarian,Not Available,TRUE,FALSE,FALSE,0,No
15,3473,16-09-2023 13:29,09-10-2023 06:58,03:38:23,19:52:51,BIEX,Name_VNFUG,SeatYQS,Economy,529.72,No Extras,0,Confirmed,GateFL,D,ClaimSDV,9.54,0,LOCJDM,TypeJRO,Pilot_BOWW,Crew_OATA,No,Non-Vegetarian,Not Available,TRUE,TRUE,TRUE,0,No
10,6594,15-07-2023 10:45,25-03-2023 23:44,13:15:28,06:15:10,BCYA,Name_IWBTA,SeatQSP,Business,406.57,Meal,0,Confirmed,GateXF,A,ClaimAYM,7.79,2,LOCUQR,TypeHFJ,Pilot_HCBT,Crew_OOOD,Yes,Vegan,Not Available,TRUE,FALSE,TRUE,1,Yes
19,4903,17-01-2023 05:55,23-06-2023 13:17,18:44:48,16:04:08,BRMD,Name_RYLGX,SeatUUM,Business,193.12,Extra Baggage,0,Cancelled,GateAP,D,ClaimUCT,10.9,1,LOCGYO,TypeHNT,Pilot_QYWA,Crew_JJUR,Yes,Non-Vegetarian,Not Available,TRUE,FALSE,TRUE,2,Yes
12,6364,25-08-2023 09:02,16-05-2023 10:23,10:07:58,13:02:05,BRIG,Name_XKLRE,SeatEQT,First,556.97,No Extras,1914,Confirmed,GateGB,A,ClaimMXP,6.11,2,LOCPPK,TypeZTN,Pilot_INQF,Crew_RIIS,No,Vegetarian,Not Available,FALSE,FALSE,TRUE,1,No
16,1449,17-03-2023 01:29,26-06-2023 07:25,14:07:25,19:54:24,BOMB,Name_AYUAW,SeatVET,Business,427.84,Extra Baggage,0,Pending,GateWI,B,ClaimVRD,5.31,0,LOCVKN,TypeBZJ,Pilot_KLNW,Crew_OSFX,Yes,Vegetarian,Not Available,TRUE,FALSE,TRUE,2,Yes
9,5446,29-07-2023 02:41,27-07-2023 13:44,08:32:46,07:27:21,BKDV,Name_IALQP,SeatQUM,First,831.68,No Extras,0,Cancelled,GateNQ,A,ClaimBER,4.61,0,LOCRNM,TypeHKN,Pilot_HPFW,Crew_ESPH,Yes,Non-Vegetarian,Not Available,TRUE,FALSE,FALSE,2,Yes
15,5694,24-09-2023 17:14,18-03-2023 03:20,12:21:55,10:45:46,BRYC,Name_QGZCY,SeatKKR,Economy,511.25,Extra Baggage,0,Pending,GateWN,D,ClaimYGY,3,0,LOCYXJ,TypeIHV,Pilot_ERYN,Crew_LJPK,Yes,Non-Vegetarian,Available,TRUE,FALSE,TRUE,1,Yes
17,5806,17-12-2023 22:48,07-01-2023 19:37,12:34:00,22:19:13,BBLD,Name_IWCPP,SeatDDH,Economy,958.76,Meal,3622,Cancelled,GateGM,D,ClaimHLA,4.67,2,LOCCJN,TypeLQY,Pilot_QFAT,Crew_NWCC,Yes,Vegan,Not Available,FALSE,TRUE,TRUE,1,Yes
14,1869,30-01-2023 06:36,04-01-2023 13:00,08:41:28,23:53:00,BNPU,Name_JHPPF,SeatRBE,Economy,749.85,No Extras,0,Cancelled,GateXX,B,ClaimWEY,1.09,1,LOCREL,TypeRII,Pilot_DYOK,Crew_XFBA,Yes,Vegetarian,Available,FALSE,FALSE,FALSE,1,No
18,7079,30-12-2023 12:13,10-04-2023 02:14,18:41:50,19:02:00,BDLS,Name_DXOCQ,SeatSEB,Economy,271.12,Extra Baggage,0,Pending,GateNQ,D,ClaimUKH,11.03,1,LOCHZM,TypeIEN,Pilot_EPXD,Crew_DTTN,No,Vegetarian,Not Available,FALSE,TRUE,FALSE,0,No
2,8307,07-10-2023 14:08,06-07-2023 13:09,10:23:52,05:19:40,BSLO,Name_OTIWM,SeatDYN,Economy,432.44,Meal,718,Cancelled,GateAF,D,ClaimLNP,11.71,2,LOCDVG,TypeDVV,Pilot_AALK,Crew_EMFM,No,Vegan,Available,TRUE,FALSE,TRUE,0,No
4,4659,07-04-2023 10:30,11-03-2023 01:28,19:36:35,01:30:44,BCSV,Name_ALQNA,SeatGIM,Business,632.42,Meal,0,Cancelled,GateCZ,A,ClaimAJE,10.92,0,LOCXTH,TypeJTN,Pilot_LKGO,Crew_HWDQ,No,Vegan,Not Available,TRUE,TRUE,FALSE,0,Yes
18,4602,15-01-2023 19:29,27-01-2023 05:08,06:14:57,23:50:46,BOTW,Name_VJZNY,SeatAZK,Business,177.94,Extra Baggage,976,Confirmed,GateAA,B,ClaimDYC,1.77,0,LOCCPV,TypeRES,Pilot_QMYO,Crew_PPWF,No,Vegan,Not Available,TRUE,FALSE,TRUE,0,Yes
7,9584,15-07-2023 04:29,16-08-2023 07:17,07:51:23,19:15:44,BGDA,Name_OKSKS,SeatLWO,Economy,533.07,Extra Baggage,0,Cancelled,GateAN,C,ClaimERD,2.56,1,LOCUEX,TypeGGH,Pilot_KMXF,Crew_MMVH,No,Non-Vegetarian,Not Available,FALSE,FALSE,TRUE,2,No
13,3448,21-10-2023 01:00,04-02-2023 05:52,11:25:12,20:36:56,BIGV,Name_WKVYS,SeatMTD,Business,875.12,Meal,0,Confirmed,GateXZ,D,ClaimWYS,10.1,2,LOCTSS,TypeBTN,Pilot_OEIN,Crew_VNMS,Yes,No Meal,Available,TRUE,FALSE,TRUE,2,Yes
15,8592,25-02-2023 00:24,05-02-2023 20:08,11:34:48,12:54:47,BEYI,Name_GGYFI,SeatKQH,Economy,215.89,Extra Baggage,1910,Confirmed,GateLV,D,ClaimLZG,6.48,1,LOCRJM,TypeRPV,Pilot_LGYQ,Crew_FSBC,Yes,Vegetarian,Available,FALSE,TRUE,TRUE,1,Yes
1,3953,16-01-2023 07:33,29-05-2023 00:13,21:06:47,06:28:47,BZFX,Name_VRFNU,SeatWRN,Economy,130.27,No Extras,0,Cancelled,GateOO,C,ClaimAVZ,1.65,0,LOCSNA,TypeXOB,Pilot_PXVQ,Crew_VHMD,No,Vegan,Not Available,TRUE,TRUE,TRUE,2,No
11,6131,31-08-2023 18:54,18-05-2023 03:30,20:54:40,07:27:14,BWLM,Name_VIVUU,SeatNXD,First,522.08,Meal,1205,Pending,GateEE,C,ClaimODU,4.57,2,LOCKCD,TypeTOK,Pilot_JPIK,Crew_QBOS,Yes,Vegetarian,Available,TRUE,TRUE,FALSE,1,No
10,2358,08-06-2023 12:06,17-06-2023 21:33,19:13:19,23:30:33,BAOP,Name_CUUZC,SeatJCE,Business,896.42,Extra Baggage,0,Cancelled,GateOJ,A,ClaimDJP,5.01,2,LOCXKA,TypeTCG,Pilot_ZAMZ,Crew_KLQZ,Yes,No Meal,Not Available,FALSE,FALSE,TRUE,1,Yes
